639|x|Chubu Nippon Hoso (CBC)|0000-2400|1234567|Japanese|0.5||Gifu-Kawashima|J|352155N1364818E|till Oct.31 2018
639||Myanmar Thazin Radio|0130-0200|1234567|English|400|356|Naypyidaw|MMR|220059N0963253E|MRMS
639||Myanmar Thazin Radio|0430-0700|1234567|English|400|356|Naypyidaw|MMR|220059N0963253E|MRMS
639||Myanmar Thazin Radio|0930-1500|1234567|Burmese/dialect|400|356|Naypyidaw|MMR|220059N0963253E|MRMS
639||Myanmar Thazin Radio|2330-0130|1234567|Burmese|400|356|Naypyidaw|MMR|220059N0963253E|MRMS
639||NHK 1 Oita|0000-2400|1234567|Japanese|5||Oita|J|331453N1313430E|JOIP
639||NHK 2 Shizuoka|2100-1540|1234567|Japanese|10||Shizuoka|J|345701N1382505E|JOPB
639||Radio Nacional|0000-2400|1234567|Spanish|300||Mesondo Bento|E||RNE1
639||STV Radio|0000-2400|1234567|Japanese|5||Hakodate|J|414950N1404445E|JOWN
640||KFI|0000-2400|1234567|English (HD Radio)|50||Los Angeles, California|USA|3352N11800W|More Stimulating Talk Radio
648||AFN Okinawa|0000-2400|1234567|English|10||Okinawa|J|261612N1274226E|
648||NHK 1 Toyama|0000-2400|1234567|Japanese|5||Toyama|J|364324N1371401E|JOIG
648||Radio Murski Val|0000-2400|1234567|Slovenian|10||Nemcavci|SVN||
657||PYONGYANG BS|2100-2000|1234567|Korean|1500|||KRE||PBS
657||Asianet Radio|0000-2400|1234567|Malayalam|100||Al-Dhabbiya|UAE|241343N0542456E|AsianNet
657||RAI Radio Uno(1)|0500-2300|1234567|Italian|100||Napoli|I||RAI
666||ERA 5 Filia|0000-2400|1234567|Greek|100||Athinai|GRC||ERA
666||NHK 1 Osaka|0000-2400|1234567|Japanese|100||Osaka|J|343302N1353401E|JOBK
675||NHK 1 Hakodate|0000-2400|1234567|Japanese|5||Hakodate|J|414843N1404518E|JOVK
675||NHK 1 Yamaguchi|0000-2400|1234567|Japanese|5||Yamaguchi-Hofu|J|340150N1313038E|JOUG
675||Qtar RTC|0000-2400|1234567|Arabic|600||Al-Arish|QAT|252405N0512835E|QMC
675||Radio Maria|0000-2400|1234567|Dutch|120||Lopik|HOL||RMariya
675||Sawt ul Libya al Hurra|0530-2350|1234567|Arabic|100||Benghazi|LBY||Voice of Free Libya
684||CHINA RADIO INTERNATIONAL|1030-1130|1234567|Cambodian|600||Dongfang Hainan 871|CHN|185333N1083920E|CRI
684||CHINA RADIO INTERNATIONAL|1200-1300|1234567|English|600||Dongfang Hainan 871|CHN|185333N1083920E|CRI
684||CHINA RADIO INTERNATIONAL|1300-1400|1234567|Vietnamese|600||Dongfang Hainan 871|CHN|185333N1083920E|CRI
684||CHINA RADIO INTERNATIONAL|1400-1500|1234567|Cambodian|600||Dongfang Hainan 871|CHN|185333N1083920E|CRI
684||CHINA RADIO INTERNATIONAL|1500-1700|1234567|Vietnamese|600||Dongfang Hainan 871|CHN|185333N1083920E|CRI
684||CHINA RADIO INTERNATIONAL|2300-0100|1234567|Cambodian|600||Dongfang Hainan 871|CHN|185333N1083920E|CRI
684||IBC Iwate Hoso|0000-2400|1234567|Japanese|0.1||Iwaizumi|J|395043N1414633E|
684||IBC Iwate Hoso|0000-2400|1234567|Japanese|0.1||Kuji|J|401236N1414412E|
684||IBC Iwate Hoso|0000-2400|1234567|Japanese|5||Morioka|J|393643N1410739E|
684||IBC Iwate Hoso|0000-2400|1234567|Japanese|1||Ofunato|J|390229N1414420E|JOLO
684||NHK 1 Nagasaki|0000-2400|1234567|Japanese|5||Nagasaki|J|324314N1295302E|JODF
684||Radio Nacional|0000-2400|1234567|Spanish|600||Dos Hermanas|E||RNE1
693||BBC Radio 5 Live|0000-2400|1234567|English|200||Moorside Edge|G||BBCR5
693||BBC Radio 5 Live|0000-2400|1234567|English|150||Droitwich|G||BBCR5
693||NHK 2 Tokyo|2100-1540|1234567|Japanese|300||Saitama-Kuki|J|360415N1393729E|JOAB
693||R.BANGLADESH BETAR|0030-0610|1234567|Bengali|1000|ND|Dhamrai|BGD|235421N0901157E|BANGL
693||R.BANGLADESH BETAR|0830-1730|1234567|Bengali|1000|ND|Dhamrai|BGD|235421N0901157E|BANGL
693||RAI Radio Uno(1)|0500-2300|1234567|Italian|20||Potenza|I||RAI
702||ALL INDIA RADIO|0015-0430|1234567|Urdu|200||Jalandhar|IND|310900N0754647E|AIR
702||ALL INDIA RADIO|0800-1930|1234567|Punjabi/Urdu|200||Jalandhar|IND|310900N0754647E|AIR
702||BBC|1500-2100|1234567|Arabic|800|315|Al Seela|OMA|215544N0593741E|BBC
702||NDR Info|0000-2400|1234567|German|7.5|ND|Flensburg|D||NDR
702||NHK 2 Hiroshima|2100-1540|1234567|Japanese|10||Hiroshima|J|342609N1322812E|JOFB
702||NHK 2 Kitami|2100-1540|1234567|Japanese|10||Kitami|J|435722N1441322E|JOKD
702||VO ISLAMIC REP.IRAN|1920-2020|1234567|Russian|500||Kiashahr|IRN|372436N0500045E|IRIB
711||France Info|0000-2400|1234567|French|300|ND|Rennes-Thourie|F||RFO
711||Radio Romania Actualitati|0000-2400|1234567|Romanian|50||Sighet Maramuresh|ROU||SRR
711||Voice of Vietnam 1|2145-1700|1234567|Vietnamese|500||Can Tho|VTN|100757N1053420E|VOV1
720||Chubu Nippon Hoso (CBC)|0000-2400|1234567|Japanese|0.1||Mie-Kumano|J|335225N1360455E|
720||Gifu Radio (GBS)|0000-2400|1234567|Japanese|0.1||Takayama|J|360923N1371522E|JOZO
